regisno,animal_id,prefix,anm_name,sex,category,birth_date,regtype,mating,twin_code,disposal,frac1,brd2,frac2,brd3,frac3,ownr,breeder,sire_reg,dam_reg,dam_dob,birth_work_grp,birth_cont_grp,birth_wt,birth_adj,birth_no_conts,wean_work_grp,wean_cont_grp,wean_feed_code,wean_date,wean_wt,wean_adj,wean_no_conts,year_work_grp,year_cont_grp,year_date,year_wt,year_adj,year_no_conts,birth_cg_no,calv_ease
424364,323,VDAR,VDAR_RAMBO_323,B,A,1993-01-18,R,3,1,15,1000,.,.,.,.,41375,30977,181728,177834,1985-02-15,612578,R1674385-1,73,73,1,612578,1,1,1993-09-10,740,655,1,.,.,.,.,.,.,.,.
426799,293,FLR,5L_ADINA_109-293,C,A,1993-02-23,R,1,1,14,1000,.,.,.,.,24566,24566,316788,323073,1989-03-13,612579,R1558016-16,82,83,25,612579,38,1,1993-10-25,649,576,7,4363,25,1994-01-26,858,936,5,.,.
437163,192,GMT,GMT_JOHN_WAYNE_192,B,A,1994-04-02,R,3,1,14,1000,.,.,.,.,32819,31738,326338,306157,1988-11-19,612580,R1705625-1,105,105,1,10337,1,2,1994-10-27,835,824,1,15019,1,1995-03-12,1365,1448,1,.,.
438747,4212,FRI,FED'S_BO_4212,B,A,1994-01-12,R,3,1,15,1000,.,.,.,.,8934,76453,307777,317907,1989-02-12,612582,R1727868-1,88,88,1,612582,1,1,1994-09-06,800,704,1,.,.,.,.,.,.,.,1
438752,4224,FRI,FED'S_BLOCKANA_4224,C,A,1994-01-05,R,3,1,14,1000,.,.,.,.,31083,76453,307777,317907,1989-02-12,612582,R1736018-1,85,85,1,612582,1,1,1994-09-01,660,578,1,21141,1,1995-03-25,955,808,1,.,1
438872,458,GMRA,GMRA_LAKOTA_458,B,A,1994-01-04,R,3,1,9,1000,.,.,.,.,8934,25959,119274,310189,1989-01-15,612583,R1668917-1,91,91,1,612583,1,1,1994-08-22,594,539,1,817112,.,.,.,.,.,.,2
438922,47,GMRA,GMRA_LAKOTA_ET_47,C,A,1994-01-10,R,3,1,99,1000,.,.,.,.,92323,25959,119274,310189,1989-01-15,612583,R1720495-1,86,86,1,612583,1,1,1994-09-06,598,525,1,13759,1,1995-01-28,892,852,1,.,1
439698,4190,BTH,BTH_MR_RAM_4190,B,A,1994-02-23,R,2,1,14,1000,.,.,.,.,23043,23004,378873,332836,1990-03-03,612584,R1594760-1,86,87,62,612584,1,1,1994-09-17,784,801,46,15186,1,1995-02-23,1163,1182,10,.,1
440315,418,CPH,GLACIER_SUPER_418,B,A,1994-02-14,R,1,1,16,1000,.,.,.,.,26534,23101,292940,372684,1992-03-21,612585,R1581425-1,82,86,31,612585,2,1,1994-08-29,682,770,6,14352,2,1995-01-24,1110,1233,6,.,1
440701,1691,ROY,ROY'S_HALLELUJAH_1691,B,A,1994-03-30,R,2,1,8,1000,.,.,.,.,23228,23228,372794,369869,1991-10-15,612586,R1647859-2,74,78,37,612586,6,1,1994-09-17,667,845,2,13667,9,1995-02-09,1135,1361,2,.,.
441268,9498,2MS,MESSMER_PANDORA_9498,C,A,1994-03-25,R,2,1,14,1000,.,.,.,.,25785,25785,299558,293795,1988-03-12,612587,R1646511-2,74,74,50,612587,2,1,1994-09-23,525,582,41,13594,2,1995-01-09,665,789,19,.,1
441385,5106,RAB,BIEBER_KANNA_5106,C,A,1994-02-16,R,2,1,.,1000,.,.,.,.,33571,22991,152516,377408,1992-02-16,612588,R1608616-2,76,80,142,612588,4,1,1994-09-29,494,511,33,600296,5,1995-03-17,744,748,31,.,1
441660,5408,RAB,BIEBER_FEATHER_5408,C,A,1994-03-17,R,3,1,9,1000,.,.,.,.,78427,35158,107595,185641,1985-04-08,612588,R1715772-1,80,80,1,612588,1,1,1994-09-29,535,556,1,600296,1,1995-03-17,822,828,1,.,1
447400,487,JTK,KINCHEN_SAGEBRUSH_487,B,A,1994-04-07,R,2,1,16,1000,.,.,.,.,25237,23179,355334,355255,1991-03-15,612589,R1609507-8,75,77,44,612589,16,1,1994-09-16,544,708,22,15630,16,1995-02-26,1094,1248,22,.,.
449699,D404,DES,BASIN_MAX_D404,B,2,1994-02-23,R,3,1,16,1000,.,.,.,.,25892,25892,CA690529,303557,1988-03-12,612590,R1674393-1,83,83,1,612590,1,1,1994-10-01,770,723,1,42556,1,1995-03-03,1300,1277,1,.,1
452353,418,HLH,HLH_RED_DOG_418,B,A,1994-03-07,R,1,1,16,1000,.,.,.,.,26772,23128,335130,294734,1988-03-29,612591,R1582516-3,87,87,37,612591,7,1,1994-09-30,720,714,30,13603,7,1995-02-06,1252,1374,18,.,1
453543,1048D,JHL,LCHMN_BULL_DOZER_1048D,B,A,1994-03-13,R,1,1,15,1000,.,.,.,.,26033,26032,299211,284291,1987-02-02,612592,R1606871-29,98,98,154,612592,39,1,1994-10-19,681,641,136,14375,42,1995-03-02,1183,1240,115,.,1
455791,3506,BUF,BUF_CRK_VAQUERO_3506,B,A,1994-03-26,R,1,1,15,1000,.,.,.,.,1225,23011,299585,182052,1985-03-15,612593,R1624224-1,84,84,239,612593,11,1,1994-09-19,570,647,75,14360,13,1995-03-05,1150,1203,19,.,1
455810,3540,BUF,BUF_CRK_SYNERGY_3540,B,A,1994-03-31,R,1,1,16,1000,.,.,.,.,30469,23011,355484,140488,1982-03-08,612593,R1624224-1,82,83,239,612593,6,1,1994-09-19,503,604,85,14360,4,1995-03-05,960,1042,24,.,1
458172,174,FLR,5L_FIREFLY_66-174,C,A,1994-02-06,R,1,1,11,1000,.,.,.,.,24566,24566,316788,395379,1986-03-06,612594,R1630116-3,78,78,82,612594,22,1,1994-08-22,570,590,20,.,.,.,.,.,.,.,1
458188,04,FLR,5L_BETHEL_122-04,C,A,1994-01-03,R,1,1,15,1000,.,.,.,.,24566,24566,307777,395385,1992-03-20,612594,R1630116-3,68,72,82,612594,16,1,1994-08-22,538,539,10,.,.,.,.,.,.,.,3
458209,454,FLR,5L_REBA_292-454,C,A,1994-02-01,R,2,1,14,1000,.,.,.,.,24566,24566,372828,395400,1992-03-30,612594,R1630116-11,68,72,1,612594,47,1,1994-08-22,498,558,1,.,.,.,.,.,.,.,1
459207,D419,PARK,PARK_CHERISH_D419,C,A,1994-03-21,R,2,1,99,1000,.,.,.,.,57852,33079,394536,361108,1991-03-19,612595,R1597819-2,62,64,10,612595,7,1,1994-09-28,500,568,3,.,.,.,.,.,.,.,1
460923,404,VGW,VGW_RAMBLER_1000,B,A,1994-02-01,R,1,1,16,1000,.,.,.,.,26772,23385,274394,376487,1992-04-14,612596,R1556403-1,72,76,92,612596,1,1,1994-08-27,620,675,18,14024,1,1995-02-17,1080,1098,8,.,1
470049,025D,GRNO,GRNO_HANDYMAN_025D,B,A,1994-02-21,R,1,1,15,1000,.,.,.,.,82862,82862,351019,351651,1991-02-09,612597,R1580287-8,92,94,14,612597,11,1,1994-10-11,555,541,1,35536,4,1995-03-07,1000,1025,1,.,.
471737,D6,RHRA,RHRA_YOGO_904-6,B,A,1994-02-09,R,3,1,14,1000,.,.,.,.,26172,23086,151178,184597,1985-03-25,612598,R1675059-1,80,80,1,612598,1,1,1994-10-02,680,603,1,612598,1,1995-02-14,1040,1030,1,.,1
472945,5093,RAB,BIEBER_KRISTIN_5093,C,A,1994-02-11,R,3,1,15,1000,.,.,.,.,55637,35255,107595,129738,1981-03-19,612599,R1741358-1,83,83,1,612599,1,1,1994-09-29,544,494,1,612599,1,1995-03-17,718,659,1,.,1
474097,4135,LDA,PANHANDLE_ROBIN_4135,C,A,1994-09-14,R,3,1,14,1000,.,.,.,.,50502,23274,181728,159190,1983-08-19,612601,R1706964-1,74,74,1,612601,1,2,1995-03-11,320,357,1,22747,1,1995-10-02,600,576,1,.,1
474215,478,LDA,PANHANDLE_ROBIN_478,C,A,1994-08-20,R,1,1,14,1000,.,.,.,.,45685,23274,181728,323280,1989-08-19,612601,R1648324-2,92,92,94,612601,9,2,1995-03-11,510,514,65,22747,5,1995-10-02,750,701,41,.,1
474997,61,LHS,KC_STRYKER,B,A,1995-03-01,R,1,1,15,1000,.,.,.,.,8665,31738,326338,427140,1993-02-15,612602,R1557179-2,69,73,1,612602,2,1,1995-08-01,610,854,1,.,.,.,.,.,.,.,.
475652,B507,BHC,BHC_SANDSTONE,B,A,1995-03-02,R,1,1,16,1000,.,.,.,.,25977,25977,326338,124261,1980-10-24,612603,R1657814-7,76,77,1,22863,9,1,1995-09-03,610,688,1,44535,2,1996-02-18,1120,1174,1,.,1
476042,517,GMRA,GMRA_KARUBA_517,C,A,1995-01-10,R,1,1,9,1000,.,.,.,.,88579,25959,299211,406186,1993-01-26,612604,R1658258-3,79,83,45,612604,5,1,1995-09-03,608,593,9,31646,5,1996-02-17,859,833,4,.,1
476422,541,TYD,BLUE_RIDGE_BANNER,B,A,1995-02-23,R,2,1,15,1000,.,.,.,.,24566,26215,326049,404600,1993-02-17,612605,R1646677-2,78,82,35,612605,5,1,1995-08-29,675,792,6,316607,5,1996-02-28,1174,1228,6,.,1
476899,514,CPH,GLACIER_CREEK_SIDE_514,B,A,1995-02-10,R,1,1,15,1000,.,.,.,.,24566,23101,138958,326063,1990-03-18,612606,R1552110-2,81,81,33,612606,6,1,1995-08-29,655,669,20,33021,6,1996-02-28,1186,1133,11,.,1
478295,574,HJS,HOLDEN_HI_HO_574,B,A,1995-02-24,R,2,1,.,1000,.,.,.,.,71180,25449,350880,337582,1990-02-12,612607,R1659471-1,83,83,28,612607,2,1,1995-09-13,765,779,16,69976,2,1996-03-13,1380,1320,8,.,1
479035,5457,RAB,BIEBER_QUEEN_5457,C,A,1995-02-13,R,1,1,11,1000,.,.,.,.,78427,22991,274699,409817,1993-03-31,612608,R1635609-1,74,78,45,612608,1,1,1995-09-28,612,614,44,33766,2,1996-03-21,956,929,31,.,1
479094,5516,RAB,BIEBER_SIERRA_5516,C,A,1995-03-03,R,2,1,9,1000,.,.,.,.,76063,22991,336310,296082,1988-03-18,612608,R1635609-3,78,78,108,612608,5,1,1995-09-28,576,566,98,33766,8,1996-03-21,818,787,59,.,1
479115,5537,RAB,BIEBER_SHEBA_5537,C,A,1995-03-06,R,2,1,90,1000,.,.,.,.,104668,22991,378597,377487,1992-03-11,612608,R1635609-3,76,78,108,612608,5,1,1995-09-28,558,592,98,33766,8,1996-03-21,822,833,59,.,1
479177,5599,RAB,BIEBER_TORYANNA_5599,C,A,1995-03-12,R,2,1,14,1000,.,.,.,.,28571,22991,276938,350705,1991-02-14,612608,R1635609-3,79,80,108,612608,5,1,1995-09-28,580,611,98,33766,8,1996-03-21,870,876,59,.,1
479205,5627,RAB,BIEBER_LASS_5627,C,A,1995-03-14,R,3,1,99,1000,.,.,.,.,26404,22991,389524,296131,1988-03-26,612608,R1714441-1,86,86,1,612608,1,1,1995-09-28,542,558,1,33766,1,1996-03-21,844,834,1,.,1
482024,9513,2MS,MESSMER_MARKUM_9513,B,A,1995-03-03,R,1,1,15,1000,.,.,.,.,50240,25785,355484,329639,1990-03-18,612609,R1605773-2,95,95,66,612609,5,1,1995-09-29,692,678,52,28976,6,1996-01-13,998,1140,33,.,1
489550,E828,WF,BECKTON_LANA_E828_SC,C,A,1995-04-13,R,2,1,9,1000,.,.,.,.,50462,23081,285940,387618,1992-04-03,612610,R1565172-9,73,75,89,612610,68,1,1995-10-04,462,567,40,50683,69,1996-05-07,690,736,36,.,.
490091,1175,FLR,5L_LOGAN_103-1175,B,A,1995-01-12,R,1,1,15,1000,.,.,.,.,24566,24566,372629,426783,1993-02-08,612611,R1641057-8,100,104,18,612611,26,1,1995-09-01,622,621,15,.,.,.,.,.,.,.,1
490114,525,FLR,5L_ADINA_293-525,C,A,1995-01-09,R,1,1,9,1000,.,.,.,.,24566,24566,372629,426799,1993-02-23,.,R1641057,.,.,.,612611,48,1,1995-09-11,616,582,1,.,.,.,.,.,.,.,1
490386,3898,BUF,BUF_CRK_RED_CLOUD_3898,B,A,1995-03-19,R,3,1,16,1000,.,.,.,.,23011,23011,78553,153266,1983-02-15,599737,R1744050-1,90,90,1,599737,1,3,1995-10-06,585,595,1,32241,1,1996-03-03,1005,1046,1,.,1
490483,4077,BUF,BUF_CRK_DYNAMO_4077,B,A,1995-04-03,R,1,1,16,1000,.,.,.,.,67235,23011,274699,332639,1990-03-28,599737,R1626716-10,82,82,235,599737,47,1,1995-10-06,540,587,91,32241,68,1996-03-03,993,1073,23,.,1
491042,9506,MRM,BUF-MRM_VAGABOND_9506,B,A,1995-02-19,R,1,1,16,1000,.,.,.,.,55579,26529,412441,413562,1993-03-28,599737,R1626716-13,76,80,68,599737,54,1,1995-10-06,689,685,34,32241,83,1996-03-03,1255,1293,16,.,1
492082,E570,DES,BASIN_MAX_E570,B,2,1995-03-19,R,3,1,16,1000,.,.,.,.,25892,25892,CA690529,177929,1985-04-06,612613,R1747337-1,82,82,1,612613,1,3,1995-10-02,650,673,1,36588,1,1996-03-12,1075,1093,1,.,1
492087,E997,DES,BASIN_MAX_E997,B,2,1995-03-27,R,3,1,16,1000,.,.,.,.,25892,25892,CA690529,177929,1985-04-06,612613,R1715791-1,94,94,1,612613,1,3,1995-10-02,675,724,1,36588,1,1996-03-12,1100,1144,1,.,1
492129,801E,DES,BASIN_ROSE_801E,C,A,1995-02-23,R,1,1,9,1000,.,.,.,.,46531,25892,355484,303557,1988-03-12,612613,R1593658-6,84,84,40,612613,16,1,1995-09-30,670,633,2,36588,14,1996-03-11,770,731,2,.,1
492433,1016E,JHL,LCHMN_ON_TARGET_1016E,B,A,1995-02-13,R,1,1,9,1000,.,.,.,.,35170,26032,385484,415681,1993-02-06,612614,R1604999-17,86,90,27,612614,18,1,1995-10-05,638,630,26,32989,17,1996-02-25,1202,1261,18,.,1
492686,E1013,LBC,LCHMN_ABIGAIL_E1013,C,A,1995-02-06,R,1,1,99,1000,.,.,.,.,84766,26032,385484,415044,1993-03-16,612614,R1604999-48,74,78,32,612614,57,1,1995-10-05,577,556,31,29991,53,1996-02-08,850,903,29,.,1
494228,5092,FRR,MS_FORSTER_LAKOTA_5092,C,A,1995-03-18,R,1,1,15,1000,.,.,.,.,55766,30473,405225,301984,1988-03-30,32456,R1633481-3,69,69,55,32456,6,1,1995-10-05,620,631,51,28830,11,1996-01-02,750,865,29,.,1
499294,78E,UAS,RED_TASSEL_ROBIN_HOOD_78E,B,.,1995-02-20,.,2,1,.,996,AA,4,.,.,.,5052680,385484,403442,1991-02-05,199551905S,.,75,76,.,199551905S,1,1,1995-09-18,710,714,.,199551905S,1,1996-02-08,1235,1301,.,.,1
502221,1204D,JHL,LCHMAN_COPPER_ROB_1204D,B,A,1994-09-03,R,3,1,16,1000,.,.,.,.,23289,26029,335067,143206,1982-02-20,612616,R1721818-1,77,77,1,612616,1,1,1995-03-11,630,677,1,612616,1,1995-09-10,1180,1158,1,.,1
504694,539,PCC,PCC_SIERRA_539,C,A,1995-04-02,R,1,1,15,1000,.,.,.,.,22406,22406,139520,337891,1990-05-14,612617,R1618899-3,67,67,8,612617,6,1,1995-09-16,425,506,4,.,.,.,.,.,.,.,1
512236,575,BUB,MS_CASEY_575,C,A,1995-08-17,R,1,1,14,1000,.,.,.,.,50502,23175,181728,170207,1984-03-25,612619,R1598706-3,68,69,78,612619,10,2,1996-03-04,449,477,53,65864,14,1996-11-15,806,700,31,.,1
513713,591,EEA,EEA_591_-_52,B,A,1995-05-15,R,2,1,15,1000,.,.,.,.,22975,22975,466243,333603,1990-04-13,67074,R1632426-2,79,79,29,67074,5,1,1995-11-30,580,595,22,67074,7,1996-02-10,755,984,4,.,.
515078,688,CPH,GLACIER_NYACK_688,B,A,1996-03-19,R,3,1,16,1000,.,.,.,.,59845,42750,274394,190813,1986-02-20,612623,R1695593-1,87,87,1,612623,1,1,1996-08-23,589,742,1,51445,1,1997-01-27,1086,1249,1,.,1
515327,D37,HXC,HXC__D37,C,2,1994-01-26,R,1,1,15,955,XX,45,.,.,25675,25675,317266,.,.,105496,R1637938-2,80,84,11,105496,2,1,1994-08-28,418,458,11,105496,2,1995-02-17,782,795,11,.,1
516710,626,AHF,AHF_RAMONA_626,C,A,1996-02-22,R,1,1,15,1000,.,.,.,.,26644,26644,274394,331456,1990-02-14,42288,R1612639-4,102,102,38,42288,5,1,1996-09-20,525,513,37,.,.,.,.,.,.,.,1
516876,637,GMRA,GMRA_PEACHA_637,C,A,1996-01-15,R,1,1,99,1000,.,.,.,.,76453,25959,181728,310182,1989-01-05,612624,R1619232-2,74,74,52,612624,6,1,1996-09-21,690,579,18,50997,6,1997-02-06,917,842,11,.,1
517281,656,SELL,SELL_RIBEYE_656,B,A,1996-03-21,R,2,1,9,1000,.,.,.,.,55637,31742,412446,383196,1992-03-19,612626,R1573235-1,87,88,2,612626,1,1,1996-10-01,670,723,2,59300,1,1997-03-20,1120,1147,1,.,1
517894,603,HLH,HLH_BUSTER_406_603,B,A,1996-02-07,R,2,1,16,1000,.,.,.,.,26772,23128,385386,452360,1994-02-13,612627,R1643709-2,67,71,46,612627,5,1,1996-09-26,604,602,14,52284,7,1997-02-18,1160,1216,1,.,1
522691,5797,RAB,BIEBER_KANNA_5797,C,A,1996-02-09,R,1,1,9,1000,.,.,.,.,8665,22991,385484,441535,1994-03-19,612628,R1553380-12,70,74,47,612628,14,1,1996-09-26,592,589,41,173505,25,1997-03-19,970,937,26,.,5
522721,5827,RAB,BIEBER_PROJECT_RED_5827,B,A,1996-02-20,R,1,1,16,1000,.,.,.,.,22991,22991,385484,441482,1994-03-12,612628,R1553380-8,82,86,39,612628,9,1,1996-09-26,652,676,38,48891,17,1997-01-17,1076,1276,34,.,1
522859,5966,RAB,BIEBER_FLOWER_5966,C,A,1996-03-19,R,1,1,15,1000,.,.,.,.,22991,22991,385484,403884,1993-03-11,612628,R1553380-9,85,87,33,612628,11,1,1996-09-26,600,674,29,173505,20,1997-03-19,950,996,19,.,1
522876,5983,RAB,BIEBER_KANNA_5983,C,A,1996-03-21,R,1,1,99,1000,.,.,.,.,58105,22991,355484,377599,1992-03-25,612628,R1553380-3,90,91,65,612628,3,1,1996-09-26,578,637,62,173505,6,1997-03-19,854,891,40,.,1
522883,5990,RAB,BIEBER_SIERRA_5990,C,A,1996-03-23,R,2,1,10,1000,.,.,.,.,22991,22991,377482,377675,1992-04-22,612628,R1553380-3,84,85,65,612628,3,1,1996-09-26,584,650,62,173505,6,1997-03-19,884,926,40,.,1
522952,6059,RAB,BIEBER_RED_ARROW_6059,B,A,1996-04-08,R,2,1,16,1000,.,.,.,.,52218,22991,385484,409777,1993-03-26,612628,R1553380-5,83,85,29,612628,5,1,1996-09-26,584,724,29,48891,11,1997-01-17,980,1285,10,.,1
526154,6177,BJR,BJR_VAL_142-038,C,A,1996-03-02,R,2,1,.,1000,.,.,.,.,26523,26571,378732,336336,1990-02-11,55595,R1749885-1,79,79,176,55595,1,1,1996-09-13,517,539,158,64369,3,1997-02-11,725,759,27,.,1
528040,1705F,JHL,LCHMN_MON_UR_GOOD_1705F,B,A,1996-02-10,R,1,1,.,1000,.,.,.,.,57088,25675,316788,467864,1992-02-04,611145,R1652406-8,91,92,72,611145,16,1,1996-08-26,600,638,44,600326,9,1997-02-25,1204,1166,23,.,1
529469,4241,BUF,BUF_CRK_PARD_4241,B,A,1996-02-20,R,3,1,16,1000,.,.,.,.,23011,23011,107595,153266,1983-02-15,612630,R1677758-1,86,86,1,612630,1,1,1996-09-28,563,528,1,51464,1,1997-02-27,1025,1014,1,.,1
529484,4267,BUF,BUF_CRK_GLDN_CHIEF_4267,B,A,1996-02-25,R,3,1,16,1000,.,.,.,.,23011,23011,78553,189660,1986-03-06,612630,R1711037-1,84,84,1,612630,1,1,1996-09-28,646,617,1,51464,1,1997-02-27,1045,1037,1,.,1
529520,4340,BUF,BUF_CRK_DYNASTY_4340,B,A,1996-03-26,R,3,1,16,1000,.,.,.,.,67235,23011,274699,140488,1982-03-08,612630,R1732758-1,80,80,1,612630,1,1,1996-09-28,481,522,1,51464,1,1997-02-27,895,958,1,.,1
529622,4526,BUF,BUF_CRK_CHFLY_GOLD_4526,B,A,1996-04-06,R,3,1,16,1000,.,.,.,.,23011,23011,78553,189660,1986-03-06,612630,R1707609-1,90,90,1,612630,1,1,1996-09-28,522,596,1,51464,1,1997-02-27,930,1025,1,.,1
532292,26F,WHRF,WOODHILL_TOP_BRASS,B,2,1996-02-19,R,3,1,9,1000,.,.,.,.,51047,51047,355484,CA987630,1982-01-01,611146,R1738153-1,90,90,1,611146,1,1,1996-09-23,610,.,1,600347,1,1997-03-01,1320,.,1,.,1
533603,F442,WF,BECKTON_LANCER_F442_T,B,A,1996-03-19,R,2,1,16,1000,.,.,.,.,26773,23081,358389,358436,1991-04-04,612632,R1611498-20,82,82,149,612632,130,1,1996-09-13,552,623,9,276060,124,1997-03-03,1045,1084,7,.,.
533965,F829,BKT,BECKTON_LANCER_F829_T,B,A,1996-04-19,R,2,1,15,1000,.,.,.,.,23043,22992,358389,387243,1992-03-24,612632,R1611498-10,81,82,56,612632,70,1,1996-09-12,416,571,10,276060,78,1997-03-03,900,1021,10,.,.
542301,6032,CSU,CSU_EL_DOLOR_6032,B,A,1996-02-08,R,1,1,15,1000,.,.,.,.,23291,26541,358389,295393,1988-03-23,612634,R1570994-1,74,74,8,612634,1,1,1996-09-23,608,554,8,55854,1,1997-03-04,1104,1044,4,.,1
545776,F1274,JHL,LEACHMAN_MATTIE_F1274,C,A,1996-03-16,R,3,1,14,1000,.,.,.,.,35170,26032,335067,151351,1983-02-07,618423,R1742053-1,80,80,1,618423,1,1,1996-10-09,595,590,1,.,.,.,.,.,.,.,1
551999,6246,RAB,BIEBER_MIMI_6246,C,A,1996-09-09,R,3,1,9,1000,.,.,.,.,72493,50785,453472,353170,1991-03-23,612636,R1672375-1,86,86,1,612636,1,1,1997-03-31,510,514,1,85004,1,1998-03-20,1058,762,1,.,1
556848,706,LBLF,LOOSLI_DIVIDE_706,B,A,1997-01-20,R,2,1,16,1000,.,.,.,.,24566,33011,404583,351870,1991-03-22,612639,R1601632-2,87,87,30,612639,10,1,1997-08-15,650,645,15,316638,11,1998-02-06,1310,1248,14,.,1
557044,R715,HMV,4L_BREAKN_THE_DIVIDE,B,A,1997-03-01,R,1,1,16,1000,.,.,.,.,41375,41375,404583,397436,1992-02-20,612640,R1647713-3,82,82,14,612640,5,1,1997-09-15,658,678,9,.,.,.,.,.,.,.,1
557763,733,GMRA,GMRA_THELMA_733,C,A,1997-01-23,R,1,1,14,1000,.,.,.,.,25959,25959,335067,292799,1988-03-10,612642,R1564104-3,87,87,46,612642,4,1,1997-09-03,639,594,36,84458,3,1998-01-31,777,741,33,.,1
559783,701G,HXC,HXC__701G,C,A,1997-01-25,R,1,1,15,1000,.,.,.,.,25675,25675,385484,501501,1995-02-05,612643,R1587276-2,81,85,99,612643,9,1,1997-08-23,568,610,20,92117,8,1998-03-05,1052,1009,14,.,1
560498,1379G,LJRA,LCHMN_BULLSEYE_1379G,B,A,1997-02-24,R,2,1,16,1000,.,.,.,.,26032,35170,492433,404500,1993-01-20,612644,R1645120-3,89,90,33,612644,8,2,1997-09-06,760,818,15,86058,2,1998-03-02,1325,1329,10,.,1
565406,708,XXX,XXX_MATTIE_708_HM,C,A,1997-02-05,R,1,1,15,1000,.,.,.,.,24566,23363,317266,488313,1995-02-20,612646,R1635851-4,78,82,88,612646,15,1,1997-09-16,555,571,3,83256,14,1998-02-06,750,789,3,.,1
566636,722,BTK,MLK_CRK_CUB_722,B,A,1997-02-26,R,2,1,16,1000,.,.,.,.,26772,23178,440311,407801,1993-02-16,612648,R1574032-1,92,93,31,612648,6,1,1997-09-09,675,725,16,89682,5,1998-02-20,1157,1195,13,.,5
567012,6393,RAB,BIEBER_BIG_MAC_6393,B,A,1997-02-14,R,1,1,16,1000,.,.,.,.,22991,22991,385484,479094,1995-03-03,612649,R1582313-6,72,76,31,612649,10,1,1997-10-02,650,647,25,81644,17,1998-01-22,1112,1307,24,.,1
567080,6462,RAB,BIEBER_TILLY_6462,C,A,1997-03-11,R,2,1,14,1000,.,.,.,.,78427,22991,385484,441370,1994-02-10,612649,R1582313-3,72,74,31,612649,5,1,1997-10-02,610,646,24,85004,9,1998-03-20,910,930,16,.,1
567142,6525,RAB,BIEBER_ROBYN_6525,C,A,1997-03-21,R,2,1,11,1000,.,.,.,.,22991,22991,385484,409682,1993-03-11,612649,R1582313-1,82,83,65,612649,1,1,1997-10-02,610,655,53,85004,1,1998-03-20,888,918,27,.,1
567262,6646,RAB,BIEBER_LASS_6646,C,A,1997-04-19,R,2,1,99,1000,.,.,.,.,63470,22991,441946,479346,1995-04-19,612649,R1582313-5,70,74,47,612649,9,1,1997-10-02,466,613,39,85004,16,1998-03-20,734,867,24,.,1
567320,6705,RAB,BIEBER_NOLINAGE_6705,C,A,1997-03-07,R,3,1,15,1000,.,.,.,.,76063,50785,355484,409666,1993-03-07,612649,R1719872-1,93,93,1,612649,1,1,1997-09-29,600,598,1,85004,1,1998-03-20,1010,979,1,.,1
567323,6708,RAB,BIEBER_SIRENA_6708,C,A,1997-03-08,R,3,1,15,1000,.,.,.,.,53072,50785,377482,353170,1991-03-23,612649,R1711055-1,78,78,1,612649,1,1,1997-09-29,525,525,1,85004,1,1998-03-20,930,902,1,.,1
571786,745,DEL,LARSON_RED_FLASH_745,B,A,1997-02-23,R,1,1,16,1000,.,.,.,.,22991,23201,385638,309724,1989-02-13,612651,R1575830-2,83,83,26,612651,9,1,1997-09-20,635,624,19,101300,10,1998-03-15,1241,1175,17,.,1
572890,57G,WHFR,WF_EVERGREEN_57G,C,2,1997-03-12,R,3,1,14,1000,.,.,.,.,50013,51047,355484,CA987630,1982-01-01,612652,R1696278-1,94,94,1,612652,1,1,1997-10-06,540,.,1,105464,1,1998-05-21,895,.,1,.,1
573267,707,VGW,VGW_SURE_SHOT_707,B,A,1997-02-06,R,1,1,16,1000,.,.,.,.,23385,23385,438685,350574,1991-02-24,612653,R1639578-1,87,87,99,612653,1,1,1997-09-13,760,717,93,84299,1,1998-02-13,1185,1161,58,.,1
573271,711,VGW,VGW_BALANCE_711,B,A,1997-02-06,R,1,1,15,1000,.,.,.,.,23385,23385,460923,487532,1995-02-16,612653,R1639578-2,79,83,27,612653,3,1,1997-09-13,750,767,26,84299,2,1998-02-13,1185,1222,13,.,1
574727,4668,BUF,BUF_CRK_EBV_4668,B,A,1997-03-07,R,1,1,15,1000,.,.,.,.,23011,23011,194921,490374,1995-03-17,612654,R1587146-3,74,78,65,612654,13,1,1997-09-06,394,492,36,84319,20,1998-03-02,909,958,17,.,1
574873,4912,BUF,BFCK_CHEROKEE_CNYN_4912,B,A,1997-04-14,R,1,1,16,1000,.,.,.,.,23011,23011,299558,356162,1991-04-01,612654,R1587146-10,71,71,176,612654,49,1,1997-09-08,514,689,93,84319,67,1998-03-02,1004,1137,26,.,1
575232,4675,VC,BUF_CRK_SYNERGIST_4675,B,A,1997-03-10,R,1,1,16,1000,.,.,.,.,23024,23024,455810,490883,1995-03-21,612654,R1587146-3,68,72,65,612654,13,1,1997-09-06,431,541,36,84319,20,1998-03-02,984,1041,17,.,1
575268,4832,VC,BUF_CRK_LOSTCANYON_4832,B,A,1997-04-05,R,1,1,15,1000,.,.,.,.,23024,23024,299558,354500,1991-05-04,612654,R1587146-10,82,82,176,612654,49,1,1997-09-08,489,617,93,84319,67,1998-03-02,978,1064,26,.,1
576061,1073G,JHL,LCHMN_ROCKN_ROBIN_1073G,B,A,1997-04-07,R,1,1,.,1000,.,.,.,.,46493,26032,385484,453884,1994-02-14,612655,R1609327-11,88,90,31,612655,20,1,1997-10-02,603,721,15,86058,17,1998-03-02,1252,1409,14,.,1
